,alpha,t_alpha,R2,n_obs,beta_MKT_excess,t_MKT_excess,beta_SMB_vw,t_SMB_vw,beta_HML_vw,t_HML_vw,beta_MOM,t_MOM
MOH,0.006342344476110658,0.8061451275172952,0.2341687370179555,131.0,0.7436304779945947,4.012924881857905,1.8686099259813929,3.4520636886328107,-0.6236534512910942,-2.11201667667179,0.376505074672604,1.600893296819328
MOS,-0.006556518829884992,-0.8466241927973248,0.46058107354631406,131.0,1.4226567733916389,7.799341555811897,1.0555708366571588,1.9810775932430427,1.1224502218840413,3.8616691081773475,0.10957790427577016,0.47333486711736317
MPWR,0.00878739238339316,1.266304910272907,0.39755009026732824,131.0,1.1196106106721968,6.849923468551306,1.0885759928979037,2.2799943198857133,-1.1373033062206443,-4.366617785322963,-0.32813502020082175,-1.581827056000688
MRK,0.0018267196752714534,0.3908168152477833,0.1561257395140514,131.0,0.5199886380849289,4.723192337475732,-0.14306474947301634,-0.4448675363018661,0.25580901408900164,1.4581687440864837,0.2769563031150567,1.9821692451715134
MS,0.006272182524119172,1.4151208702647926,0.6521396028781163,131.0,1.2972230271922702,12.425959659087788,0.08620807537599706,0.28269591869122895,0.7053923765839802,4.240296406515931,-0.2490509062999422,-1.8797111584123334
MSCI,0.007999906561479945,1.6266746118567832,0.4784022439511877,131.0,1.0394305009658484,8.973289362949574,0.5811593711707012,1.7175435602916942,-0.7237992211086666,-3.9212496377356314,-0.1650414814687052,-1.1226310050890735
MSFT,0.00938893408959958,2.8386484279965645,0.6568192280948659,131.0,1.0503234027547625,13.482139043484663,-1.3043485014837086,-5.731729708315047,-0.32341467600072515,-2.6052274592718923,-0.03744573922915359,-0.3787266540532096
MSI,0.007303291861493488,1.5088802354502182,0.33824770771798507,131.0,0.8614937373499719,7.556639079651178,0.39779815335683955,1.1945260276629157,-0.0655472758437725,-0.3608123267442351,0.160396856827864,1.1085623171482326
MTCH,-0.003970848034977896,-0.40232652842892636,0.16864319304790676,131.0,0.9593968400336707,4.126996768238883,0.8275608984852084,1.2186867985373402,-0.6931819086116235,-1.8712560979842672,-0.13135914148313144,-0.4452294153025992
MTD,6.99195439120319e-05,0.014248063510762111,0.5055755361962251,131.0,1.129068570535065,9.76827811486162,0.9798280938685021,2.902043275146753,-0.4833482569633558,-2.624266995690177,-0.06536864646247298,-0.44560996391969754
MU,0.004954149322330783,0.5605992319530976,0.3089491499228795,131.0,1.3259168191372326,6.370010199497352,-0.08659365325500012,-0.14241843510980526,0.03289039040488285,0.09916148926343515,-0.5082640395265705,-1.9239816908131269
NCLH,-0.0065744901454773,-0.6510654593426113,0.49207012303275266,131.0,2.2440817683985625,9.434995477616836,1.4633404945453277,2.1062247357977353,0.8991999644989601,2.3725177156825636,0.14047341170270125,0.4653555011455103
NDAQ,0.005101594791041582,1.2191652080258908,0.4193926722742385,131.0,0.8747569384750391,8.875328531768904,0.4814058645664438,1.672109513358245,-0.11564724045525795,-0.7363469296255429,0.16714212999981323,1.3361975693298038
NDSN,-0.0006936442251750907,-0.15119404100922623,0.5026710332280229,131.0,0.9241615416390156,8.552365118444666,1.4098198284986685,4.466406587606161,-0.18115059898897173,-1.0520303774029531,-0.1942232048828132,-1.4162083836500028
NEE,0.002593373215290341,0.5077428139519006,0.16611750809897385,131.0,0.4642042801259494,3.8585874471162502,0.6896340340611474,1.9624300791292295,-0.22869277824663178,-1.1929488452574768,0.24384494409973784,1.597057912950855
NEM,0.005969729133756194,0.6059204907636052,0.03642588124866042,131.0,0.3048033881553588,1.3134732901227526,0.4391426431759023,0.64783344647123,0.033133060345428456,0.08960106483603676,-0.2224335301724124,-0.7552477026374008
NFLX,0.012247679014828497,1.3013408645601279,0.3184709657255791,131.0,1.4472266990416274,6.528513099117826,-1.200076998202922,-1.853288900412667,-0.46871762839551756,-1.3269029677910096,0.525219557179311,1.8668365967672966
NI,0.00421438669086068,1.0225289165677958,0.1987870519477971,131.0,0.41407889619673893,4.265449020770649,0.61353570957517,2.1636041357510516,0.18902504747092025,1.2219436493521905,0.10299625734673586,0.835970217654741
NKE,-0.004189416160385288,-0.7475974016707551,0.3408810507706119,131.0,0.8963255983502426,6.790793456100262,0.9289756950404072,2.409435875345157,-0.410032634679568,-1.9495003143957645,-0.061105585521372706,-0.3647735457070349
NOC,0.008102877208011474,1.6958758823387923,0.23125492255835522,131.0,0.5494589449922179,4.8823678415866265,0.3284002789351513,0.9989760237161792,0.5488049489865889,3.0602959783473276,0.5562499940935708,3.8945113228626504
NRG,0.005611184749342648,0.6210098810925244,0.17727035419159576,131.0,0.9994872287149297,4.696362737225263,0.4031548334774253,0.6485038436506345,0.23721426909347706,0.699480091023647,0.0064519066874038095,0.023886920547995846
NSC,-0.0018935086866908838,-0.40536975671319425,0.5770535509130567,131.0,1.316366779590243,11.964688556066044,0.6940861715650886,2.1597037164702946,0.3339996287685781,1.9051125268857005,0.17502344193557312,1.253454020822746
NTAP,0.00045996024604271857,0.06780003619690486,0.37556002885006634,131.0,1.239574226464312,7.75751471280811,-0.06840848257128102,-0.14656029362160458,0.008983051537959906,0.03527963843367845,-0.3254907831027459,-1.6050052909547112
NTRS,-0.0009734871212946707,-0.226333687811877,0.5627289633854944,131.0,1.1014712832213707,10.872579964855676,0.1309255694591358,0.44242555268461997,0.5915154702155536,3.6641707445329006,-0.04983888656813747,-0.38762829039336216
NUE,-0.000549277932051869,-0.0800220145953441,0.525819983347344,131.0,1.4887990279664935,9.208605084284693,1.2877969857178682,2.7268514220575226,0.3978025389928505,1.5441002261013854,-0.3080236963331491,-1.5011690539017004
NVDA,0.032677195153671325,3.5871756412819575,0.43202688935416667,131.0,1.844576285645406,8.596960535382507,-1.2092860641691845,-1.9294505804867053,-0.8561475229332641,-2.5040735486870043,-0.029150764148996335,-0.10704982430614138
NVR,0.004936022285786229,1.0417780008914446,0.4808163980284562,131.0,0.9144647743723259,8.19417988004415,1.652859306485686,5.070265473053728,-0.28086314907867516,-1.5793683747065526,-0.026667087829449113,-0.18827896697273225
NWS,-0.00179443497623159,-0.3095657058884185,0.49967799927407586,131.0,1.4049736814519567,10.290435344123358,-0.1778934863609777,-0.44604831690865376,0.4414078338410212,2.0288771914319783,-0.0981677878316191,-0.5665291578080918
NWSA,-0.0025287646055535554,-0.42944224375862305,0.49137776717631176,131.0,1.404761596234228,10.128366942189725,-0.24800235222781652,-0.6121373799155617,0.44953023458567176,2.033976224786892,-0.10678223826385443,-0.6066294973806083
NXPI,0.00023461310408108086,0.03498029473102277,0.4522491184960509,131.0,1.2729974488675433,8.058221006214586,1.3857830501679427,3.0030543007760175,-0.4327043619049686,-1.718909762289198,-0.4214191163542475,-2.1019073848701275
ODFL,0.00673272426736059,1.1344168379713142,0.4122318666759468,131.0,1.0633107948715304,7.6064585043047845,1.3687180856690324,3.35191180070211,-0.4181981737515284,-1.8773903163550605,-0.13783355339874612,-0.7768996629358488
OMC,-0.0029420590324571384,-0.6517804250227558,0.48846641067743457,131.0,0.8124919498108067,7.642042336217977,0.6159163434713731,1.9832086138778031,0.3204545862645676,1.8915029724859125,-0.35350386703349107,-2.6198247735599254
ON,0.004494697365416132,0.5592113644211673,0.4861840413301258,131.0,1.625930641236986,8.588513269394639,1.5759853217684097,2.8498660179558875,-0.4051327301498495,-1.342961214301503,-0.6095881774860438,-2.5371153564742777
ORLY,0.008663737872730642,1.7989524668973167,0.3646605191408254,131.0,0.8931395088988997,7.873614141209829,0.5940655680788054,1.7928564049282574,-0.01874689154594135,-0.10371325326949393,0.21439115017050045,1.4891875050610548
OXY,0.0033358138478815375,0.3217184589860166,0.3609562782425617,131.0,1.3823758793379075,5.660317103528056,-0.5642322169169229,-0.7909131456711516,1.6394752210194345,4.212788302077589,-0.2818036831446638,-0.9091781348180987
TAP,-0.0020529404366399604,-0.340585338712086,0.30951379482295815,131.0,0.835464598162011,5.8846155324803435,0.3186261852305955,0.7682946428178121,0.5354415131398582,2.366749233655341,-0.08197739417647115,-0.45495857407134244
DGX,0.00024261470594080139,0.04653589231768861,0.3750114765836563,131.0,0.8758522572327473,7.132507216135654,1.2885315047199168,3.5922181828004813,0.1285103719381876,0.6567494393203293,0.3895490967036831,2.499546789262628
O,-0.005366736847707127,-1.0980611056718,0.34147124415932195,131.0,0.6380274753494133,5.542376586155423,1.5673905291358763,4.661118750715967,-0.1918450243265096,-1.0458209900841695,0.04016622982584582,0.2749194219497781
OKE,0.0033704043885976445,0.4738987322759618,0.5051676282296274,131.0,1.4473571940265808,8.640118552272838,0.7390230281618693,1.5102827007327062,1.143366235077261,4.283309971903559,0.019643140927592586,0.09239375396147477
ORCL,0.0028845838244515335,0.6004163065832255,0.44443432217610246,131.0,1.111118446490062,9.819064539930835,-0.27552299098497546,-0.8335351149271202,-0.009273746542611547,-0.05142983643440112,0.10311964104057242,0.7180238208972092
PANW,0.012675981867826704,1.5168621601936607,0.2425800940425501,131.0,1.0725686524067193,5.449166150569845,0.6591714941949628,1.1464620081912709,-0.6324842569720085,-2.0165306825290603,-0.01349630446697484,-0.05402658544468674
PAYC,0.009866343348874235,0.8982565464045076,0.23045580459711557,131.0,1.1158268801595357,4.313019558523471,2.4891757287397107,3.2937942344548663,-0.8192519381241444,-1.9872488289933605,0.0032384715357232745,0.009863076360179579
PAYX,0.0003809189740353694,0.10383424057108388,0.5244362931104394,131.0,0.8933057959840787,10.338286868507694,0.7944489922483627,3.147536279672969,-0.08639625589939218,-0.6274707897849451,0.012535047448523523,0.114304179955162
PCAR,0.0005979415016020122,0.12770228942707365,0.4802658177288257,131.0,1.0452219449065852,9.477394246150833,0.7243733402756681,2.2485325819099113,0.30620177596244014,1.7423616235446464,0.10606786854999792,0.757795413448743
PCG,-0.001767330929808092,-0.14872079972117908,0.1019297281396917,131.0,0.8454812447102958,3.0206350281063448,0.49558501986530923,0.6061341396159355,0.5140864727011067,1.1526053112633847,0.005697834269399433,0.016039535685176128
PEG,0.0013483985469085716,0.3200183158352927,0.29181423517795224,131.0,0.5259022651522294,5.299099118816429,1.068969978729183,3.687387755618019,-5.490184046270838e-06,-3.471635087255798e-05,0.0953934672093923,0.7573616995767548
PEP,-0.00011598620355031901,-0.035698389898074265,0.31565326261023163,131.0,0.5416180427181786,7.0774345323854195,0.189699909603102,0.8486061217246366,0.07679506655608838,0.6297471670364695,0.022597523178970062,0.23266511998163258
PFE,-0.0060858210184656,-1.1525233880017856,0.19021956009619856,131.0,0.6611457275273104,5.315794816582129,0.012009213211977668,0.03305535822617847,0.00859148021196837,0.043350006978983065,0.13377607552001078,0.8474950451751081
PFG,-0.0007643259241004094,-0.19179846644272555,0.7116491379956777,131.0,1.2849350353599427,13.68951787853488,0.9561800469226952,3.48740959702349,0.9167008546455696,6.128931714460582,0.12614429646280373,1.058917935723185
PG,0.0017857003345893763,0.46703316157919833,0.17071369865168018,131.0,0.43034204698894396,4.778519494286481,0.17528215538098296,0.6663057863710018,0.026739037553739825,0.18632688175425585,0.0402568277074136,0.35221417687510337
PGR,0.014177770763613198,2.9835356327146636,0.1887800740568878,131.0,0.5453091594317526,4.871991406213053,0.269231904093497,0.8234676505928527,0.29692689830286495,1.664805211612383,0.38541629301490093,2.713198036158267
PH,0.003750816722848276,0.9225067169828685,0.7090793596439768,131.0,1.3635099153631949,14.237785179508073,1.058784695893709,3.784844923486138,0.16974299913577162,1.112310843113543,-0.2919697978664319,-2.402203346865052
PHM,0.002909689358653039,0.4536182685460751,0.49430093794741137,131.0,1.2175209288817355,8.058622059106403,2.302412306433503,5.2170349954353,-0.12771053859130835,-0.5304705195731038,-0.10911037793727241,-0.5690338684113554
PKG,0.002832867362653662,0.5568038117571937,0.44730655430540067,131.0,1.0703555787589827,8.931912868564286,0.5138482390561613,1.4679375250037034,0.30207162502256363,1.5818907872898715,0.006438465688273175,0.04233372550321644
PLD,-0.004546184349506008,-1.0144472983114448,0.5214958307914903,131.0,1.0145664716240312,9.611770564288967,1.335443460129223,4.331164653382058,-0.48957066024997786,-2.9106396170472735,0.06360233119757547,0.47477039102245766
PM,0.0014371719500133218,0.2934649464330716,0.32408532610018204,131.0,0.6967941953405131,6.040772321893787,-0.14999627166915894,-0.4451687874942799,0.5160463229576157,2.8075454471918517,-0.1408666261363771,-0.9622407818250314
PNC,0.0034791980567849723,0.8951771516601276,0.6780661996778756,131.0,1.1187170388297096,12.220543789694375,0.5687695320077892,2.1269775298456426,0.9871129454293945,6.766861540720925,0.0709289382391385,0.6104940570641392
PNR,-0.004698395784465939,-1.053724114301651,0.5900405130446272,131.0,1.089198069209245,10.371095315844283,1.5410605337110663,5.023353722579894,-0.13776443171342637,-0.8231993748247963,-0.20793363005461052,-1.560020126062964
PNW,0.0004976058277895242,0.10147897600351666,0.18395322273087067,131.0,0.3666101344732462,3.1742090581099256,1.002828827040497,2.972447337415496,0.13360425337523313,0.7259413065030886,0.03413543092686103,0.23287568912991055
POOL,0.0019356168164996364,0.3598071893438154,0.45487449056476625,131.0,0.8376887335877472,6.611097570861091,2.2620523977266935,6.111528650433419,-0.7149594676304013,-3.540971879815909,-0.07394889597376181,-0.45984375184112253
PPG,-0.008741620043669029,-2.2573645199922274,0.6418526517828255,131.0,1.1592999495859857,12.710013972791568,1.06458695191178,3.9956519319468526,-0.15113510945132022,-1.0398381330729085,-0.15492581898636149,-1.3383253819907277
PPL,-0.004277955023764232,-1.0709744517697999,0.4056498154428396,131.0,0.7600866126590946,8.078791912204851,0.4684059992733375,1.7043629568243868,0.29770892531088244,1.985753595651886,0.08104300579247947,0.6787136470495497
PRU,-0.0006795076145834784,-0.19194407637440863,0.771117740947852,131.0,1.393037741242453,16.70643213863453,0.05525455274603811,0.22685334902351037,1.2455725807621072,9.374325549017522,0.16985493508996485,1.6050431068438737
PSA,-0.0032999787649448356,-0.6895100402073177,0.2791462615182855,131.0,0.4841765215637842,4.295103339915363,1.4707197578151376,4.46638459869215,-0.4417693080140175,-2.459323135191362,0.10976090860529998,0.7671941592321485
PSKY,-0.015663989886573984,-1.7748767499786184,0.4251858708602384,131.0,1.4369453251690654,6.912680623771152,1.0745699705057343,1.7696902058803523,0.549288481564144,1.6582763407594514,-0.549695987422554,-2.0836104084238536
PSX,0.003659414458502867,0.6193314207210586,0.5512574246987642,131.0,1.2666008728573628,9.101055005603278,-0.29308900668061627,-0.7209543795153647,1.3409635735102226,6.046709450338483,-0.08786863390107427,-0.4974776036340784
PTC,0.0031056596648343813,0.5422409969998242,0.41150402715668777,131.0,1.1613119423609644,8.608506716238493,0.6182119951330137,1.568818337362544,-0.09155199255875159,-0.4258894630740972,0.016791405811348855,0.0980739554195274
PWR,0.011296069464104405,1.7920463677632432,0.36797198454587987,131.0,1.0586279665358174,7.130265364316023,0.9912981131960305,2.2857193712143853,0.24443086713970422,1.0331622816727073,-0.00017398716894729294,-0.0009233519160341233
QCOM,-0.003318438539363587,-0.41097066173597074,0.3236808216048296,131.0,1.3038133832524412,6.8554018591431,-0.36674722995200426,-0.6601469554605529,-0.4368497565293647,-1.4414505404111397,-0.4211431762998459,-1.7447570208023115
REG,-0.0030960853164456016,-0.6857461645657047,0.5058758621233197,131.0,0.9079462739972773,8.537899932376572,1.0389789050154126,3.3446751128684453,0.20545909617261973,1.2124572840530006,-0.19010865567037566,-1.4085767104386888
REGN,0.001648619522696299,0.20311919140557738,0.08643196075941251,131.0,0.4232846585286848,2.2141319098106504,0.5081515670959731,0.9099562893832427,-0.6293721819511012,-2.0659921644002317,-0.01590079318759113,-0.06553562638006809
RF,0.0043945646597679895,0.8523346470716776,0.6332038315864504,131.0,1.287633386911014,10.602955894946657,0.8636576197581608,2.4346281213106082,1.2396508158505004,6.405960560338113,0.12294599066427694,0.7976948710144126
RJF,0.006627628145727136,1.4010103468213841,0.557513247889019,131.0,1.2082637743973437,10.843897555360272,0.46931394882634536,1.4419274602999532,0.8383871661777835,4.721917955281106,0.3017923184829574,2.134123438932489
RL,-0.003400530509918933,-0.4607849941727638,0.3758876274943571,131.0,1.2357131908514662,7.1090206630128545,0.8863371651916203,1.7456105305431124,0.17554441122013154,0.633766479686328,-0.26689392907936255,-1.2098136829698178
RMD,0.0058336419548505915,0.8837734159463874,0.15915307608638307,131.0,0.5329065606922282,3.4276200331220674,1.0448486273738355,2.3006538515397117,-0.5111658384488158,-2.0632582553493433,-0.07737238675142116,-0.39211666702390463
ROK,-0.0070814089218791745,-1.5796011813565924,0.6373642102006603,131.0,1.2597270267568401,11.93011596495306,1.5621881677740457,5.064748230231542,-0.6251449087189677,-3.715344426852558,-0.24426860676880807,-1.8227351827923552
ROL,0.005008878681664672,0.9919808915270996,0.251162010437024,131.0,0.6260403366995722,5.263874810321932,0.7065632127417376,2.0338108358673805,-0.3086457698523425,-1.6285973686759023,0.27170570052031806,1.8000712221016633
ROP,-0.00027292688023122867,-0.07759392954458696,0.5951551217514973,131.0,1.0571335837582247,12.760031525796611,0.48222265493386063,1.9926259702085676,-0.13550821870701343,-1.026449713351854,0.16614232756144973,1.5801192747010362
RSG,0.007418052681237398,2.308944834277791,0.4100024135137522,131.0,0.6785856894435319,8.967446251686805,0.1758604261042858,0.7955885164350693,-0.011206821376001956,-0.09293872270464938,0.09834241455593792,1.0239827857882635
RTX,0.0014920764807837598,0.3139096467013723,0.47371700306772047,131.0,0.9431869253394414,8.424648527331225,-0.08414978712692962,-0.25731395511038807,0.8168432449158827,4.578707551344754,-0.016698223000444285,-0.11752005313131482
RVTY,-0.004716119939165332,-0.8750340862830756,0.4443741720249337,131.0,1.0399648069044822,8.192174874052425,1.4263995141767427,3.8466090850764227,-0.4804618570989784,-2.3751423928934443,0.06329101964434083,0.39283517395785145
CRM,0.0012244601391655004,0.20244141522307055,0.47185034023044603,131.0,1.3427055153656413,9.424882138863428,-0.8171444878403666,-1.9635877300061333,-0.5703586767954931,-2.5124265368452248,0.06396848816296337,0.3537927628155461
LUV,-0.0023152852489084154,-0.3202754294348237,0.3638699404540071,131.0,1.1213732364107336,6.58581832454452,1.0810947975005218,2.1736000530468362,0.18806660625446617,0.6931407167309533,-0.26717798296716494,-1.2363684934205703
NOW,0.010995974470365707,1.6935619998126752,0.36849524383298615,131.0,1.1825183293623094,7.732424724469243,-0.14534932972210735,-0.32536973390500556,-0.3943432539781938,-1.618200754891089,0.36570200482654003,1.884182057653424
RCL,0.008124428894566616,0.862124667908803,0.4992478338818771,131.0,2.2059265016694827,9.938222371818748,0.3946596573235394,0.6086907546271554,1.1104915529522361,3.1396634350887,0.12733679272804502,0.4520216973054804
ROST,0.0024772525356570266,0.4570635375873711,0.39078767551745497,131.0,0.9596243548753663,7.51705969007862,1.070808482424376,2.871539793542158,-0.1771281486333454,-0.870731958207113,-0.07364467990756905,-0.4545438844476577
SBAC,-0.0033428163290225126,-0.601327728880471,0.260452394132354,131.0,0.6148092730439714,4.695475374793236,1.0154399917276358,2.6549094943475504,-0.6599727744970992,-3.1631176259290106,0.04206748104370215,0.25314734021996277
SBUX,0.0003252584514160069,0.06284290351149448,0.2967016245615903,131.0,0.778296068974747,6.384294782095058,0.46126516074303703,1.2953139638095084,-0.11051862248111773,-0.5689233016805938,-0.12736444376417308,-0.8231974203525972
SHW,0.0010612265432070015,0.24648876455049554,0.6012740245460028,131.0,1.1555043868874733,11.394651967778959,1.6097863194210185,5.434429981955932,-0.23857805801739623,-1.4764207131806097,0.12629887016248134,0.9813335225898842
SJM,-0.0022276753637683225,-0.44820289391110646,0.0854043165771835,131.0,0.3109939615009044,2.656532619720092,0.5393594040462988,1.577239884990415,-0.014460121629497183,-0.0775149205953011,0.0382516643300114,0.2574549436294111
SLB,-0.002447037943456944,-0.3872775689854728,0.6534819316150278,131.0,1.5974860614029347,10.733939906485034,-0.3033093763900982,-0.6976927616494684,2.0724380783770826,8.7388404325417,0.10224107181495602,0.5412964498288597
SMCI,0.022084589495943937,1.3294605900808742,0.09514693946364627,131.0,1.2895211124085952,3.2957558815909556,-1.2077268299592732,-1.0566997199800812,-0.3483761252801208,-0.5587597667639566,-0.042888697361428745,-0.08636885012922889
SNA,0.0033790520541232337,0.8274321448890817,0.5856298551979906,131.0,1.0082919761606581,10.482485249203911,0.8571498023254527,3.050640117874827,0.4303175557582321,2.8074832719313023,-0.07780839741837851,-0.637370739915528
SNPS,0.006852241935970523,1.4977563676133228,0.5331546896166488,131.0,1.1411755686767775,10.590132493914966,-0.03106321615656653,-0.0986851137827842,-0.6090306997462333,-3.5468128826415213,0.01320647055628645,0.09656581244836987
SO,0.002677048620292093,0.6018823325340854,0.1460183246892066,131.0,0.38870332248359957,3.710342760181312,0.2861700114172825,0.9351390622588857,0.1695857470195935,1.0158633480237031,-0.027665331947078924,-0.20807474311526786
SPG,-0.004694597329004987,-0.8198882818632478,0.5395399783264355,131.0,1.3187519845364504,9.778222164143115,1.08087568017924,2.7436506932209848,0.546388013102689,2.542424712150132,-0.040687016781602546,-0.23770609916406293
SPGI,0.0016032561710100015,0.417205548442759,0.6088285309660417,131.0,1.1150254029655118,12.318912179448777,0.6690801559552326,2.5305915059451367,-0.530932672774717,-3.6810965911774653,0.025483835684802326,0.22184012258779795
SRE,-0.0006536963084860009,-0.16760852330001255,0.3711467616184234,131.0,0.6638011712586134,7.22600942728393,0.6858134994991847,2.555776296921431,0.18620820944982094,1.2720655682524566,0.08376040276158654,0.7184341525481726
STE,0.0013676936912196177,0.2921486218271142,0.391912678497377,131.0,0.8046449786058384,7.297258747289054,0.9915157342563634,3.07830288863453,-0.48411154660000116,-2.755186777684716,-0.04884267176250988,-0.3490137650581804
STLD,0.010877380891367961,1.5227834651433512,0.470125365995517,131.0,1.39820991443124,8.310490080813935,0.9278965299873648,1.888035291228507,0.8725426443530976,3.2545510180050505,0.012657814931333408,0.0592789773427169
STT,-0.0029523277886031973,-0.6028600497765497,0.6195576476072118,131.0,1.458130362253701,12.641212331320766,-0.040435632618810856,-0.12000875051116403,0.7504190310877388,4.082689730322866,-0.02502838266585737,-0.17096722485132335
STX,-0.0046018534984034395,-0.5505965961095988,0.283939293409055,131.0,1.1089857548243425,5.633355298059616,0.6503183220136666,1.1308980747364659,-0.5758670916524249,-1.835750270302457,-0.538259913157139,-2.154373089562727
SW,-0.0009249328366329928,-0.13978113222441954,0.30770202406161806,131.0,0.9896643907400928,6.349897899533672,0.7460515809528531,1.6387169743101124,-0.1041652398747188,-0.419422553989727,-0.19149388762215827,-0.9681026685223261
SWK,-0.007864884774542044,-1.4879445525862933,0.5470773168283822,131.0,1.1388282487812629,9.147302827133526,1.4776553714207064,4.063163340945158,0.09227726709148944,0.4651357425858469,-0.3019302127780205,-1.9108610215476325
SWKS,-0.002930103024433083,-0.40188519012826524,0.32955870104021445,131.0,1.0089116834793468,5.8750653942569135,1.226005390155723,2.444039566323437,-0.8517019864006988,-3.1124141268250143,-0.42393389701818845,-1.9451155244463958
SYK,0.0034152840172660404,0.8504392897786311,0.46667472349499106,131.0,0.9156883553612043,9.680652345427733,0.6495305436155514,2.3507844529660114,0.05777418185199831,0.3833018369635123,0.24336907931232793,2.027262722586403
SYY,0.001565886597320626,0.3146708402279141,0.4324341451715843,131.0,0.9437398777908594,8.051725149164724,0.46210103697635657,1.3496770934865059,0.5319370356892622,2.848046185300374,0.007143139980469807,0.04801904281331934
TDG,0.007134807435072549,1.2274798477206499,0.4403799582163629,131.0,1.214105025218975,8.868063890557568,0.7888642958573766,1.9725642416953153,0.08192152839728568,0.3755093601728263,-0.010810712775078075,-0.06221779112542868
TDY,0.0036827274271780267,0.8414656715236081,0.49873846476870387,131.0,0.9806264809629632,9.512855193144647,0.9820957693489043,3.261500191509282,-0.011185473995711093,-0.06809446710952437,-0.02536452186072367,-0.19387492910339546
TEL,-0.004157976486033244,-1.157806826713929,0.6818447798483849,131.0,1.1762151729853834,13.905329889051057,0.9751864762456325,3.946739734883011,-0.23798823769912153,-1.765631938359297,-0.22632539460139034,-2.1082179575796958
TER,0.002215059026719919,0.2914093863601306,0.3999073858240162,131.0,1.4122291834151233,7.88794468837401,0.8620422595864038,1.648327599357885,-0.6694115213707028,-2.346399846488577,-0.2615300209144543,-1.1509803950959292
TGT,-0.0020829070377059705,-0.30656654671441236,0.266954998458927,131.0,0.9289265316574894,5.804658625834468,1.0066462133419334,2.1534186990587036,-0.29531491195154774,-1.1580594579895889,0.048903190791553405,0.24077989242003034
TJX,0.0037283253083591045,0.8735357990013733,0.39753950958831596,131.0,0.7900782754423035,7.859184265422405,0.5725070803414128,1.9495954930105424,-0.07738747865288924,-0.48309018308641616,-0.11995995034164562,-0.9402239969365105
TKO,0.012344387783368204,1.179984801998825,0.16204180310946836,131.0,1.1268149517425508,4.572986304858795,0.1439568657211799,0.2000027565146464,0.40363704084634866,1.0279890232824378,0.07828007465805845,0.2503146303413204
TMO,0.0003277929219363816,0.0805324162869993,0.48150473010205574,131.0,0.8635186178307029,9.007065188286704,0.8384251725854511,2.993864967327749,-0.4895728338314461,-3.204638717322531,0.19071484584141185,1.5674142996466323
TMUS,0.012312810768980706,2.2905867283773484,0.12298398340683625,131.0,0.4814015878279,3.8022222207478027,-0.014074610918400112,-0.03805595932807381,0.11084003854858439,0.5493850148865247,-0.06320004363202214,-0.39331006312783623
TPL,0.027589477137420042,2.36814556495124,0.2769371279959624,131.0,1.6647657651327168,6.066783577070018,0.12315450671419044,0.15364271548194325,1.1018539721292653,2.5198783299207452,0.19493685785562517,0.5597408856458796
TPR,-0.002234939106415039,-0.2599861304679439,0.3654931639834976,131.0,1.2684739884737695,6.2647896504330856,1.448075431017599,2.448343854805392,0.2880110182491274,0.8926561350679229,-0.3422397037728262,-1.3318123010573957
TRGP,0.007883378150334273,0.7193825057076292,0.45112981650906203,131.0,2.050433012515447,7.943895829695419,0.8707885677540909,1.1549334845047385,1.243813536321259,3.024080849327581,-0.24482064931422912,-0.7473494228089249
TROW,-0.007761536373669705,-1.902380347505114,0.6265790263996893,131.0,1.3165244087465944,13.699950920233467,0.376752524589665,1.3421546677576246,0.021054441694477195,0.13749407685312115,0.047800463452380336,0.39193126224444985
TRV,0.005132239712407313,1.5082687296138608,0.578729803494034,131.0,0.806684444607794,10.0650495863486,0.5915499173109765,2.526736380350986,0.8932813301640176,6.994403095059739,0.5354358678889228,5.263897206356285
TSCO,0.002197630396437419,0.3888437610376898,0.3092343698207304,131.0,0.8870058840585301,6.663270201601925,0.8339039327275345,2.1445355254406357,-0.12905835280362365,-0.6084112076930112,0.13017936726924126,0.7705321838579197
TSLA,0.01659637523595207,1.1826692480735868,0.272319749895396,131.0,1.8260720283121157,5.524696246575268,-0.3730928857923187,-0.3864237120089889,-1.506265454899023,-2.8598429288324008,-0.5343466070382573,-1.2738000456120515
TT,0.005600517453804579,1.291053705334909,0.5510141839252316,131.0,1.0582517283178157,10.357276775485236,1.2307808226474894,4.123762218344073,-0.19873537189205268,-1.2206240746282007,-0.06622539346986595,-0.5107035136323148
TTWO,0.011287702666308694,1.659470521053964,0.26239026467545046,131.0,0.9824994612262302,6.132488521830434,-0.6638351672805166,-1.4184726878987715,0.12296051216305912,0.4816374524254636,0.6032420479120183,2.9667689955801424
TXN,0.00220843287039392,0.5613594504783339,0.5399838520876892,131.0,0.9734865874870784,10.505754555065806,0.5312445979477785,1.962673704485143,-0.20010326279003715,-1.3551944426212563,-0.23158200454222375,-1.9691998305145484
TXT,-0.002591468488443438,-0.5315868042566378,0.602026489325368,131.0,1.3835307060461453,12.049180323060956,0.9196839003881134,2.741975592735036,0.42755407838988574,2.3367374510185632,0.10036985103152953,0.6887469428410299
DIS,-0.004245156147939098,-0.7839191637213972,0.491495210145395,131.0,1.2545840088304332,9.835983731517553,-0.05947207582870086,-0.15962005301365412,0.16764050148773038,0.8247971838776078,-0.2742837093268635,-1.6943603160957514
